vehiculo,year,partida,coste_partida_eur,coste_total_eur,pct_partida
vehículo rígido de 3 ejes de carga general,2023,consumo de disolución de urea,1187.52,112923.21,0.010516172893066004
vehículo rígido de 3 ejes de carga general,2023,costes fiscales,798.54,112923.21,0.007071531175920344
vehículo rígido de 3 ejes de carga general,2023,dietas,12082.32,112923.21,0.10699589570647167
vehículo rígido de 3 ejes de carga general,2023,financiación del vehículo,2584.84,112923.21,0.022890245504002232
vehículo rígido de 3 ejes de carga general,2023,mantenimiento,2247.85,112923.21,0.01990600515164243
vehículo rígido de 3 ejes de carga general,2023,nan,6892.03,112923.21,0.061032891289576334
vehículo rígido de 3 ejes de carga general,2023,neumáticos,4484.18,112923.21,0.0397099940747345
vehículo rígido de 3 ejes de carga general,2023,peajes,1502.86,112923.21,0.013308690038124136
vehículo rígido de 3 ejes de carga general,2023,personal de conducción - salarios,32615.33,112923.21,0.2888275138476846
vehículo rígido de 3 ejes de carga general,2023,reparaciones,2908.88,112923.21,0.025759806154996834
vehículo rígido de 3 ejes de carga general,2023,seguros,5006.39,112923.21,0.04433446410175552
vehículo rígido de 3 ejes de carga general,2024,amortización del vehículo,10002.4,114430.27,0.08741043781509909
vehículo rígido de 3 ejes de carga general,2024,combustible,28694.3,114430.27,0.2507579506716186
vehículo rígido de 3 ejes de carga general,2024,consumo de disolución de urea,1238.53,114430.27,0.010823447327354904
vehículo rígido de 3 ejes de carga general,2024,costes fiscales,823.0,114430.27,0.00719215291548294
vehículo rígido de 3 ejes de carga general,2024,dietas,12724.23,114430.27,0.11119636438854859
vehículo rígido de 3 ejes de carga general,2024,financiación del vehículo,2655.65,114430.27,0.02320758309842317
vehículo rígido de 3 ejes de carga general,2024,mantenimiento,2344.41,114430.27,0.0204876734101912
vehículo rígido de 3 ejes de carga general,2024,nan,6984.01,114430.27,0.06103288928707413
vehículo rígido de 3 ejes de carga general,2024,neumáticos,4607.71,114430.27,0.040266530875091
vehículo rígido de 3 ejes de carga general,2024,peajes,1548.9,114430.27,0.013535754132188974
vehículo rígido de 3 ejes de carga general,2024,personal de conducción - salarios,34351.12,114430.27,0.300192597640467
vehículo rígido de 3 ejes de carga general,2024,reparaciones,3033.83,114430.27,0.026512477860971575
vehículo rígido de 3 ejes de carga general,2024,seguros,5422.18,114430.27,0.047384140577488805
volquete articulado de graneles,2017,amortización del vehículo,15418.09,122553.09999999999,0.12580742551596003
volquete articulado de graneles,2017,combustible,34735.95,122553.09999999999,0.28343591471778357
volquete articulado de graneles,2017,consumo de disolución de urea,1638.71,122553.09999999999,0.013371428384920498
volquete articulado de graneles,2017,costes fiscales,747.9,122553.09999999999,0.00610266080580581
volquete articulado de graneles,2017,dietas,12418.41,122553.09999999999,0.1013308516879622
volquete articulado de graneles,2017,financiación del vehículo,2637.93,122553.09999999999,0.021524792110521888
volquete articulado de graneles,2017,mantenimiento,1787.55,122553.09999999999,0.014585922347129531
volquete articulado de graneles,2017,nan,7479.77,122553.09999999999,0.061032891048859644
volquete articulado de graneles,2017,neumáticos,5396.23,122553.09999999999,0.044031770718162166
volquete articulado de graneles,2017,peajes,1888.49,122553.09999999999,0.015409565323113003
volquete articulado de graneles,2017,personal de conducción - salarios,29034.38,122553.09999999999,0.23691265255632052
volquete articulado de graneles,2017,reparaciones,3518.88,122553.09999999999,0.028713104768463633
volquete articulado de graneles,2017,seguros,5850.81,122553.09999999999,0.04774102001499759
volquete articulado de graneles,2018,amortización del vehículo,15590.51,127549.37,0.12223117997368392
volquete articulado de graneles,2018,combustible,38405.88,127549.37,0.301105995270694
volquete articulado de graneles,2018,consumo de disolución de urea,1669.0,127549.37,0.013085129311105182
volquete articulado de graneles,2018,costes fiscales,761.18,127549.37,0.005967728417631542
volquete articulado de graneles,2018,dietas,12656.98,127549.37,0.09923200718278734
volquete articulado de graneles,2018,financiación del vehículo,2399.09,127549.37,0.01880910897482285
volquete articulado de graneles,2018,mantenimiento,1820.61,127549.37,0.014273767091127145
volquete articulado de graneles,2018,nan,7784.7,127549.37,0.061032837716093774
volquete articulado de graneles,2018,neumáticos,5416.49,127549.37,0.04246583107388143
volquete articulado de graneles,2018,peajes,1922.05,127549.37,0.01506906698167149
volquete articulado de graneles,2018,personal de conducción - salarios,29592.97,127549.37,0.2320118868482063
volquete articulado de graneles,2018,reparaciones,3583.95,127549.37,0.028098531572519722
volquete articulado de graneles,2018,seguros,5945.96,127549.37,0.0466169295857753
volquete articulado de graneles,2019,amortización del vehículo,15731.3,128199.11,0.12270990024813744
volquete articulado de graneles,2019,combustible,37835.93,128199.11,0.29513410818530644
volquete articulado de graneles,2019,consumo de disolución de urea,1696.11,128199.11,0.013230279055759435
volquete articulado de graneles,2019,costes fiscales,774.43,128199.11,0.006040837568997163
volquete articulado de graneles,2019,dietas,12852.28,128199.11,0.10025249005238804
volquete articulado de graneles,2019,financiación del vehículo,2519.15,128199.11,0.01965029242402697
volquete articulado de graneles,2019,mantenimiento,1850.16,128199.11,0.014431925463445105
volquete articulado de graneles,2019,nan,7824.36,128199.11,0.061032873005124604
volquete articulado de graneles,2019,neumáticos,5388.17,128199.11,0.04202969895812849
volquete articulado de graneles,2019,peajes,1955.51,128199.11,0.015253694038905575
volquete articulado de graneles,2019,personal de conducción - salarios,30051.09,128199.11,0.23440950565101426
volquete articulado de graneles,2019,reparaciones,3642.18,128199.11,0.028410337638069404
volquete articulado de graneles,2019,seguros,6078.44,128199.11,0.04741405771069705
volquete articulado de graneles,2020,amortización del vehículo,15868.36,124558.33,0.1273970195329369
volquete articulado de graneles,2020,combustible,33640.26,124558.33,0.2700763569967581
volquete articulado de graneles,2020,consumo de disolución de urea,1723.27,124558.33,0.013835044191745345
volquete articulado de graneles,2020,costes fiscales,773.46,124558.33,0.006209620825841195
volquete articulado de graneles,2020,dietas,13029.03,124558.33,0.10460183594304773
volquete articulado de graneles,2020,financiación del vehículo,2371.13,124558.33,0.0190363021084178
volquete articulado de graneles,2020,mantenimiento,1879.83,124558.33,0.015091965346677335
volquete articulado de graneles,2020,nan,7602.15,124558.33,0.06103285103453137
volquete articulado de graneles,2020,neumáticos,5462.52,124558.33,0.0438551159123601
volquete articulado de graneles,2020,peajes,1953.06,124558.33,0.01567988267023169
volquete articulado de graneles,2020,personal de conducción - salarios,30464.97,124558.33,0.24458396319218476
volquete articulado de graneles,2020,reparaciones,3700.47,124558.33,0.02970873164404179
volquete articulado de graneles,2020,seguros,6089.82,124558.33,0.048891310601225944
volquete articulado de graneles,2021,amortización del vehículo,16027.11,131143.22,0.12221074028836565
volquete articulado de graneles,2021,combustible,38429.48,131143.22,0.2930344397522038
volquete articulado de graneles,2021,consumo de disolución de urea,1761.18,131143.22,0.013429439966473295
volquete articulado de graneles,2021,costes fiscales,779.18,131143.22,0.005941443255701667
volquete articulado de graneles,2021,dietas,13272.62,131143.22,0.1012070620196759
volquete articulado de graneles,2021,financiación del vehículo,2454.31,131143.22,0.018714730353578325
volquete articulado de graneles,2021,mantenimiento,1921.14,131143.22,0.014649175153698377
volquete articulado de graneles,2021,nan,8004.05,131143.22,0.0610328921312135
volquete articulado de graneles,2021,neumáticos,5567.93,131143.22,0.0424568650975628
volquete articulado de graneles,2021,peajes,1967.52,131143.22,0.015002834305883292
volquete articulado de graneles,2021,personal de conducción - salarios,31034.57,131143.22,0.23664639315703853
volquete articulado de graneles,2021,reparaciones,3781.89,131143.22,0.028837861385437997
volquete articulado de graneles,2021,seguros,6142.24,131143.22,0.04683612313316693
volquete articulado de graneles,2022,amortización del vehículo,16538.79,154406.72,0.1071118536809797
volquete articulado de graneles,2022,combustible,57555.97,154406.72,0.372755602864953
volquete articulado de graneles,2022,consumo de disolución de urea,1828.87,154406.72,0.011844497441562128
volquete articulado de graneles,2022,costes fiscales,825.12,154406.72,0.0053438088704947555
volquete articulado de graneles,2022,dietas,13463.75,154406.72,0.08719665828015775
volquete articulado de graneles,2022,financiación del vehículo,3012.87,154406.72,0.019512557484544713
volquete articulado de graneles,2022,mantenimiento,1995.0,154406.72,0.012920422116343123
volquete articulado de graneles,2022,nan,9423.89,154406.72,0.06103290064059388
volquete articulado de graneles,2022,neumáticos,6069.51,154406.72,0.03930858708740138
volquete articulado de graneles,2022,peajes,2083.49,154406.72,0.013493518934927184
volquete articulado de graneles,2022,personal de conducción - salarios,31481.03,154406.72,0.20388380764775005
volquete articulado de graneles,2022,reparaciones,3927.21,154406.72,0.025434190947129762
volquete articulado de graneles,2022,seguros,6201.22,154406.72,0.040161594003162555
volquete articulado de graneles,2023,amortización del vehículo,17115.07,152952.32,0.11189807385726479
volquete articulado de graneles,2023,combustible,50491.47,152952.32,0.33011248211207256
volquete articulado de graneles,2023,consumo de disolución de urea,1944.47,152952.32,0.012712916025072388
volquete articulado de graneles,2023,costes fiscales,877.1,152952.32,0.005734466793311798
volquete articulado de graneles,2023,dietas,13949.67,152952.32,0.09120273559760322
volquete articulado de graneles,2023,financiación del vehículo,5032.32,152952.32,0.032901233534738145
volquete articulado de graneles,2023,mantenimiento,2121.09,152952.32,0.013867654965939712
volquete articulado de graneles,2023,nan,9335.12,152952.32,0.061032876127671686
volquete articulado de graneles,2023,neumáticos,6677.71,152952.32,0.043658768954926604
volquete articulado de graneles,2023,peajes,2214.72,152952.32,0.014479806517482048
volquete articulado de graneles,2023,personal de conducción - salarios,32615.33,152952.32,0.2132385438808643
volquete articulado de graneles,2023,reparaciones,4175.49,152952.32,0.027299291700838533
volquete articulado de graneles,2023,seguros,6402.76,152952.32,0.04186114993221417
volquete articulado de graneles,2024,amortización del vehículo,17510.47,153663.87,0.1139530717272707
volquete articulado de graneles,2024,combustible,46984.81,153663.87,0.3057635474103314
volquete articulado de graneles,2024,consumo de disolución de urea,2027.99,153663.87,0.013197572077287915
volquete articulado de graneles,2024,costes fiscales,903.96,153663.87,0.0058827100996480175
volquete articulado de graneles,2024,dietas,14690.91,153663.87,0.09560419114786059
volquete articulado de graneles,2024,financiación del vehículo,5170.18,153663.87,0.03364603533673856
volquete articulado de graneles,2024,mantenimiento,2212.23,153663.87,0.01439655268346424
volquete articulado de graneles,2024,nan,9378.55,153663.87,0.06103288951397618
volquete articulado de graneles,2024,neumáticos,6861.7,153663.87,0.04465395801888889
volquete articulado de graneles,2024,peajes,2282.59,153663.87,0.01485443520327843
volquete articulado de graneles,2024,personal de conducción - salarios,34351.12,153663.87,0.22354714872142686
volquete articulado de graneles,2024,reparaciones,4354.83,153663.87,0.028339973475873022
volquete articulado de graneles,2024,seguros,6934.53,153663.87,0.04512791458395523
volquete articulado de obra,2017,amortización del vehículo,11101.42,95610.49,0.116110899546692
volquete articulado de obra,2017,combustible,19104.77,95610.49,0.1998187646564723
volquete articulado de obra,2017,consumo de disolución de urea,901.29,95610.49,0.009426685293632529
volquete articulado de obra,2017,costes fiscales,747.9,95610.49,0.007822363424766466
volquete articulado de obra,2017,dietas,5917.16,95610.49,0.06188818821031039
volquete articulado de obra,2017,financiación del vehículo,1947.99,95610.49,0.020374228811085478
volquete articulado de obra,2017,mantenimiento,3610.41,95610.49,0.0377616514673233
volquete articulado de obra,2017,nan,5835.38,95610.49,0.06103284273514339
volquete articulado de obra,2017,neumáticos,9443.41,95610.49,0.09876960153640045
volquete articulado de obra,2017,peajes,0.0,95610.49,0.0
volquete articulado de obra,2017,personal de conducción - salarios,29034.38,95610.49,0.30367358226069124
volquete articulado de obra,2017,reparaciones,2259.17,95610.49,0.023628892603729988
volquete articulado de obra,2017,seguros,5707.21,95610.49,0.0596922994537524
volquete articulado de obra,2018,amortización del vehículo,11226.61,98705.6,0.1137383289296656
volquete articulado de obra,2018,combustible,21123.23,98705.6,0.21400234637143178
volquete articulado de obra,2018,consumo de disolución de urea,917.95,98705.6,0.009299877615859688
volquete articulado de obra,2018,costes fiscales,761.18,98705.6,0.007711619198910699
volquete articulado de obra,2018,dietas,6030.84,98705.6,0.06109926893712211
volquete articulado de obra,2018,financiación del vehículo,1771.62,98705.6,0.017948525716879285
volquete articulado de obra,2018,mantenimiento,3677.13,98705.6,0.03725350942601027
volquete articulado de obra,2018,nan,6024.28,98705.6,0.06103280867549561
volquete articulado de obra,2018,neumáticos,9478.86,98705.6,0.09603163346355222
volquete articulado de obra,2018,peajes,0.0,98705.6,0.0
volquete articulado de obra,2018,personal de conducción - salarios,29592.97,98705.6,0.2998104464184403
volquete articulado de obra,2018,reparaciones,2300.91,98705.6,0.023310835454118103
volquete articulado de obra,2018,seguros,5800.02,98705.6,0.05876079979251431
volquete articulado de obra,2019,amortización del vehículo,11330.01,99381.84,0.11400483227116745
volquete articulado de obra,2019,combustible,20809.76,99381.84,0.20939197744779126
volquete articulado de obra,2019,consumo de disolución de urea,932.86,99381.84,0.00938662435712601
volquete articulado de obra,2019,costes fiscales,774.43,99381.84,0.00779246993213247
